code_union,ind_union_eng,code_union_app,app_code_name_eng,year_5,quantity_sum,sales.m_sum,quantity_t_sum,sales_b_sum,q_indagg_sum,pq_indagg_sum,q_indagg_loo_sum,pq_indagg_loo_sum,quantity_mean,sales.m_mean,quantity_t_mean,sales_b_mean,q_indagg_mean,pq_indagg_mean,q_indagg_loo_mean,pq_indagg_loo_mean,unitval_m,p_indagg_loo
12,"Chemical, pharmaceuticals, cosmetics, etc.",110,110_Handling operations/Machine tending,2017,1574,7638,1.574,7.638,242464,675066,240890,667428,314.8,1527.6,0.3148,1.5276,48492.8,135013.2,48178,133485.6,4.852604828462516,2.7706754120137824
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,1982,74,41.16,0.074,0.04116,9067,85204.415,8993,85163.255,14.8,8.232,0.014799999999999999,0.008232,1813.4,17040.883,1798.6,17032.650999999998,0.5562162162162162,9.46994940509285
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,1987,19,118.3,0.019,0.1183,31846,244986.721,31827,244868.421,3.8,23.66,0.0038,0.02366,6369.2,48997.3442,6365.4,48973.684199999996,6.226315789473684,7.693732397021397
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,1992,37,191,0.037,0.191,67484,478833,67447,478642,7.4,38.2,0.0074,0.0382,13496.8,95766.6,13489.4,95728.4,5.162162162162162,7.096564710068646
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,1997,8,33,0.008,0.033,66250,337320,66242,337287,1.6,6.6,0.0016,0.0066,13250,67464,13248.4,67457.4,4.125,5.091739379849642
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,2002,4,33,0.004,0.033,84362,355993,84358,355960,0.8,6.6,8e-4,0.0066,16872.4,71198.6,16871.6,71192,8.25,4.219635363569549
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,2007,4,10,0.004,0.01,128168,497429,128164,497419,0.8,2,8e-4,0.002,25633.6,99485.8,25632.8,99483.8,2.5,3.8811132611341717
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,2012,0,0,0,0,129717,420627,129717,420627,0,0,0,0,25943.4,84125.4,25943.4,84125.4,NaN,3.2426513101598093
12,"Chemical, pharmaceuticals, cosmetics, etc.",160,160_Welding and soldering,2017,8,25,0.008,0.025,205948,611388,205940,611363,1.6,5,0.0016,0.005,41189.6,122277.6,41188,122272.6,3.125,2.968646207633291
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,1982,1,13,0.001,0.013,1185,15728.937,1184,15715.937,0.2,2.6,2e-4,0.0026,237,3145.7874,236.8,3143.1874,13,13.273595439189188
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,1987,4,42,0.004,0.042,2625,39160.932,2621,39118.932,0.8,8.4,8e-4,0.008400000000000001,525,7832.1864,524.2,7823.7864,10.5,14.92519343761923
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,1992,45,465,0.045,0.465,4078,42044,4033,41579,9,93,0.009,0.093,815.6,8408.8,806.6,8315.8,10.333333333333334,10.309695016117034
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,1997,20,297,0.02,0.297,2996,30038,2976,29741,4,59.4,0.004,0.0594,599.2,6007.6,595.2,5948.2,14.85,9.99361559139785
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,2002,20,188,0.02,0.188,3275,26983,3255,26795,4,37.6,0.004,0.0376,655,5396.6,651,5359,9.4,8.23195084485407
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,2007,30,213,0.03,0.213,8194,84392,8164,84179,6,42.6,0.006,0.0426,1638.8,16878.4,1632.8,16835.8,7.1,10.310999510044097
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,2012,31,342,0.031,0.34199999999999997,6651,71303,6620,70961,6.2,68.4,0.0062,0.0684,1330.2,14260.6,1324,14192.2,11.03225806451613,10.719184290030212
12,"Chemical, pharmaceuticals, cosmetics, etc.",170,170_Dispensing,2017,45,498,0.045,0.498,10462,96760,10417,96262,9,99.6,0.009000000000000001,0.0996,2092.4,19352,2083.4,19252.4,11.066666666666666,9.240856292598638
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,1982,0,0,0,0,13285,48015.199,13285,48015.199,0,0,0,0,2657,9603.0398,2657,9603.0398,NaN,3.614241550621001
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,1987,8,107.3,0.008,0.1073,20257,97959.012,20249,97851.712,1.6,21.46,0.0016,0.02146,4051.4,19591.8024,4049.8,19570.3424,13.4125,4.832421946762803
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,1992,87,973,0.087,0.973,30862,216507,30775,215534,17.4,194.6,0.0174,0.1946,6172.4,43301.4,6155,43106.8,11.183908045977011,7.003541835905768
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,1997,54,508,0.054,0.508,22040,123125,21986,122617,10.8,101.6,0.0108,0.10160000000000001,4408,24625,4397.2,24523.4,9.407407407407407,5.577049031201674
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,2002,18,120,0.018,0.12,20765,105447,20747,105327,3.6,24,0.0036,0.024,4153,21089.4,4149.4,21065.4,6.666666666666667,5.076733985636477
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,2007,9,22,0.009000000000000001,0.022,25807,133575,25798,133553,1.8,4.4,0.0018,0.0044,5161.4,26715,5159.6,26710.6,2.4444444444444446,5.176874176292736
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,2012,8,41,0.008,0.041,20350,79065,20342,79024,1.6,8.2,0.0016,0.0082,4070,15813,4068.4,15804.8,5.125,3.884770425720185
12,"Chemical, pharmaceuticals, cosmetics, etc.",190,190_Processing,2017,8,22,0.008,0.022,41741,109239,41733,109217,1.6,4.4,0.0016,0.0044,8348.2,21847.8,8346.6,21843.4,2.75,2.6170416696618983
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,1982,67,63.209,0.067,0.063209,13953,109833.246,13886,109770.037,13.4,12.6418,0.0134,0.012641800000000002,2790.6,21966.6492,2777.2,21954.0074,0.9434179104477612,7.905086922079792
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,1987,215,1380.685,0.215,1.380685,68253,603480.808,68038,602100.123,43,276.137,0.043,0.276137,13650.6,120696.16159999999,13607.6,120420.0246,6.421790697674418,8.849468282430406
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,1992,140,2152,0.14,2.152,122497,1128511,122357,1126359,28,430.4,0.028,0.4304,24499.4,225702.2,24471.4,225271.8,15.371428571428572,9.205513374796702
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,1997,174,1111,0.17400000000000002,1.111,127651,1337837,127477,1336726,34.8,222.2,0.0348,0.22219999999999998,25530.2,267567.4,25495.4,267345.2,6.385057471264368,10.48601708543502
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,2002,28,246,0.028,0.246,108555,1333219,108527,1332973,5.6,49.2,0.0056,0.0492,21711,266643.8,21705.4,266594.6,8.785714285714286,12.28240898578234
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,2007,7,15,0.007,0.015,135949,1585492,135942,1585477,1.4,3,0.0014,0.003,27189.8,317098.4,27188.4,317095.4,2.142857142857143,11.662892998484647
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,2012,59,112,0.059000000000000004,0.112,132376,1250393,132317,1250281,11.8,22.4,0.011800000000000001,0.0224,26475.2,250078.6,26463.4,250056.2,1.8983050847457628,9.449133520258169
12,"Chemical, pharmaceuticals, cosmetics, etc.",200,200_Assembling and disassembling,2017,34,108,0.034,0.10800000000000001,209093,1256977,209059,1256869,6.8,21.6,0.0068,0.0216,41818.6,251395.4,41811.8,251373.8,3.176470588235294,6.012030096766941
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,1982,217,1208.436,0.217,1.2084359999999998,6092,28067.404,5875,26858.968,43.4,241.6872,0.0434,0.2416872,1218.4,5613.480799999999,1175,5371.7936,5.5688294930875575,4.571739234042553
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,1987,513,4819.67,0.513,4.81967,12263,86981.85399999999,11750,82162.18400000001,102.6,963.934,0.1026,0.963934,2452.6,17396.3708,2350,16432.4368,9.395068226120857,6.992526297872341
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,1992,224,2233,0.224,2.233,6828,75547,6604,73314,44.8,446.6,0.0448,0.4466,1365.6,15109.4,1320.8,14662.8,9.96875,11.10145366444579
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,1997,77,405,0.077,0.40499999999999997,7130,37307,7053,36902,15.4,81,0.0154,0.081,1426,7461.4,1410.6,7380.4,5.259740259740259,5.232099815681271
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,2002,43,932,0.043000000000000003,0.932,24189,183979,24146,183047,8.6,186.4,0.0086,0.1864,4837.8,36795.8,4829.2,36609.4,21.674418604651162,7.580841547254203
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,2007,3,13,0.003,0.013000000000000001,67653,466607,67650,466594,0.6,2.6,6.000000000000001e-4,0.0026,13530.6,93321.4,13530,93318.8,4.333333333333333,6.897176644493718
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,2012,13,92,0.013,0.092,51223,416412,51210,416320,2.6,18.4,0.0026,0.0184,10244.6,83282.4,10242,83264,7.076923076923077,8.129662175356376
12,"Chemical, pharmaceuticals, cosmetics, etc.",900,900_Others,2017,9,305,0.009000000000000001,0.305,102377,629010,102368,628705,1.8,61,0.0018,0.061,20475.4,125802,20473.6,125741,33.888888888888886,6.141616520787746
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,1982,411,1572.205,0.41100000000000003,1.572205,87491,385029.962,87080,383457.757,82.2,314.44100000000003,0.0822,0.314441,17498.2,77005.9924,17416,76691.5514,3.825316301703163,4.403511219568213
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,1987,1296,12760.431,1.296,12.760431,203446,1282571.7110000001,202150,1269811.28,259.2,2552.0862,0.2592,2.5520862,40689.2,256514.3422,40430,253962.256,9.846011574074074,6.281529953005195
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,1992,1512,20628,1.512,20.628,341385,2390500,339873,2369872,302.4,4125.6,0.3024,4.1256,68277,478100,67974.6,473974.4,13.642857142857142,6.972816316682996
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,1997,1163,12125,1.163,12.125,326982,2298354,325819,2286229,232.6,2425,0.2326,2.425,65396.4,459670.8,65163.8,457245.8,10.425623387790198,7.0168682612125135
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,2002,1042,8854,1.042,8.854,343790,2404478,342748,2395624,208.4,1770.8,0.2084,1.7708,68758,480895.6,68549.6,479124.8,8.497120921305182,6.989461645290417
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,2007,890,7530,0.89,7.53,503248,3194689,502358,3187159,178,1506,0.178,1.506,100649.6,638937.8,100471.6,637431.8,8.460674157303371,6.344397819881439
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,2012,1223,7649,1.223,7.649,464964,2632906,463741,2625257,244.6,1529.8,0.2446,1.5298,92992.8,526581.2,92748.2,525051.4,6.254292722812756,5.661041400264372
12,"Chemical, pharmaceuticals, cosmetics, etc.",NA,TOTAL,2017,1678,8596,1.678,8.596,812085,3378440,810407,3369844,335.6,1719.2,0.3356,1.7192,162417,675688,162081.4,673968.8,5.1227651966626935,4.158211861447397
15,Plastic products,110,110_Handling operations/Machine tending,1982,27033,31839.597,27.033,31.839596999999998,43909,98180.761,16876,66341.164,5406.6,6367.9194,5.4066,6.3679194,8781.8,19636.1522,3375.2,13268.2328,1.177804794140495,3.931095283242475
15,Plastic products,110,110_Handling operations/Machine tending,1987,42191,72313.511,42.191,72.313511,68202,210002.384,26011,137688.873,8438.2,14462.7022,8.4382,14.462702199999999,13640.4,42000.4768,5202.2,27537.7746,1.7139558436633404,5.293486332705394
15,Plastic products,110,110_Handling operations/Machine tending,1992,51819,112656,51.819,112.65599999999999,109636,449058,57817,336402,10363.8,22531.2,10.3638,22.5312,21927.2,89811.6,11563.4,67280.4,2.174028831123719,5.818392514312399
15,Plastic products,110,110_Handling operations/Machine tending,1997,37098,96586,37.098,96.586,100915,432727,63817,336141,7419.6,19317.2,7.4196,19.3172,20183,86545.4,12763.4,67228.2,2.6035365787913096,5.267264208596456
15,Plastic products,110,110_Handling operations/Machine tending,2002,31047,85190,31.047,85.19,102644,398857,71597,313667,6209.4,17038,6.2094000000000005,17.038,20528.8,79771.4,14319.4,62733.4,2.7439044030019004,4.381007584116653
15,Plastic products,110,110_Handling operations/Machine tending,2007,27210,68435,27.21,68.435,137477,427194,110267,358759,5442,13687,5.442,13.687000000000001,27495.4,85438.8,22053.4,71751.8,2.5150679897096655,3.2535482057188463
15,Plastic products,110,110_Handling operations/Machine tending,2012,11910,41222,11.91,41.222,124647,395106,112737,353884,2382,8244.4,2.3819999999999997,8.2444,24929.4,79021.2,22547.4,70776.8,3.4611251049538203,3.139022681107356
15,Plastic products,110,110_Handling operations/Machine tending,2017,8450,31238,8.45,31.238,242464,675066,234014,643828,1690,6247.6,1.69,6.2476,48492.8,135013.2,46802.8,128765.6,3.6968047337278107,2.751237105472322
15,Plastic products,160,160_Welding and soldering,1982,0,0,0,0,9067,85204.415,9067,85204.415,0,0,0,0,1813.4,17040.883,1813.4,17040.883,NaN,9.397200286754163
15,Plastic products,160,160_Welding and soldering,1987,1,5.75,0.001,0.00575,31846,244986.721,31845,244980.971,0.2,1.15,2e-4,0.00115,6369.2,48997.3442,6369,48996.1942,5.75,7.692917914900298
15,Plastic products,160,160_Welding and soldering,1992,1,6,0.001,0.006,67484,478833,67483,478827,0.2,1.2,2e-4,0.0012000000000000001,13496.8,95766.6,13496.6,95765.4,6,7.095520353274158
15,Plastic products,160,160_Welding and soldering,1997,6,27,0.006,0.027,66250,337320,66244,337293,1.2,5.4,0.0012000000000000001,0.0054,13250,67464,13248.8,67458.6,4.5,5.091676227280962
15,Plastic products,160,160_Welding and soldering,2002,6,32,0.006,0.032,84362,355993,84356,355961,1.2,6.4,0.0012000000000000001,0.0064,16872.4,71198.6,16871.2,71192.2,5.333333333333333,4.219747261605576
15,Plastic products,160,160_Welding and soldering,2007,2,6,0.002,0.006,128168,497429,128166,497423,0.4,1.2,4e-4,0.0012000000000000001,25633.6,99485.8,25633.2,99484.6,3,3.881083906808358
15,Plastic products,160,160_Welding and soldering,2012,2,6,0.002,0.006,129717,420627,129715,420621,0.4,1.2,4e-4,0.0012000000000000001,25943.4,84125.4,25943,84124.2,3,3.242655051458968
15,Plastic products,160,160_Welding and soldering,2017,1,4,0.001,0.004,205948,611388,205947,611384,0.2,0.8,2e-4,8e-4,41189.6,122277.6,41189.4,122276.8,4,2.968647273327604
15,Plastic products,170,170_Dispensing,1982,280,3049.732,0.27999999999999997,3.049732,1185,15728.937,905,12679.205,56,609.9464,0.056,0.6099464,237,3145.7874,181,2535.841,10.8919,14.010171270718232
15,Plastic products,170,170_Dispensing,1987,187,2133.348,0.187,2.133348,2625,39160.932,2438,37027.583999999995,37.4,426.6696,0.0374,0.4266696,525,7832.1864,487.6,7405.516799999999,11.40827807486631,15.187688269073009
15,Plastic products,170,170_Dispensing,1992,316,2640,0.316,2.64,4078,42044,3762,39404,63.2,528,0.0632,0.528,815.6,8408.8,752.4,7880.8,8.354430379746836,10.474215842636895
15,Plastic products,170,170_Dispensing,1997,60,448,0.06,0.448,2996,30038,2936,29590,12,89.6,0.012,0.0896,599.2,6007.6,587.2,5918,7.466666666666667,10.0783378746594
15,Plastic products,170,170_Dispensing,2002,66,402,0.066,0.40199999999999997,3275,26983,3209,26581,13.2,80.4,0.0132,0.0804,655,5396.6,641.8,5316.2,6.090909090909091,8.283265814895605
15,Plastic products,170,170_Dispensing,2007,56,258,0.056,0.258,8194,84392,8138,84134,11.2,51.6,0.0112,0.0516,1638.8,16878.4,1627.6,16826.8,4.607142857142857,10.338412386335708
15,Plastic products,170,170_Dispensing,2012,18,90,0.018,0.09,6651,71303,6633,71213,3.6,18,0.0036,0.018,1330.2,14260.6,1326.6,14242.6,5,10.736167646615408
15,Plastic products,170,170_Dispensing,2017,7,35,0.007,0.035,10462,96760,10455,96725,1.4,7,0.0014,0.007,2092.4,19352,2091,19345,5,9.251554280248685
15,Plastic products,190,190_Processing,1982,0,0,0,0,13285,48015.199,13285,48015.199,0,0,0,0,2657,9603.0398,2657,9603.0398,NaN,3.614241550621001
15,Plastic products,190,190_Processing,1987,44,358.2,0.044,0.3582,20257,97959.012,20213,97600.81199999999,8.8,71.64,0.008799999999999999,0.07164,4051.4,19591.8024,4042.6,19520.1624,8.14090909090909,4.828615841290258
15,Plastic products,190,190_Processing,1992,73,1495,0.073,1.4949999999999999,30862,216507,30789,215012,14.6,299,0.0146,0.299,6172.4,43301.4,6157.8,43002.4,20.47945205479452,6.9834031634674725
15,Plastic products,190,190_Processing,1997,309,1662,0.309,1.662,22040,123125,21731,121463,61.8,332.4,0.0618,0.33240000000000003,4408,24625,4346.2,24292.6,5.378640776699029,5.589388431273297
15,Plastic products,190,190_Processing,2002,148,525,0.148,0.525,20765,105447,20617,104922,29.6,105,0.0296,0.105,4153,21089.4,4123.4,20984.4,3.5472972972972974,5.089101227142649
15,Plastic products,190,190_Processing,2007,82,329,0.082,0.329,25807,133575,25725,133246,16.4,65.8,0.0164,0.0658,5161.4,26715,5145,26649.2,4.012195121951219,5.179630709426628
15,Plastic products,190,190_Processing,2012,60,949,0.06,0.949,20350,79065,20290,78116,12,189.8,0.012,0.1898,4070,15813,4058,15623.2,15.816666666666666,3.8499753573188764
15,Plastic products,190,190_Processing,2017,77,1259,0.077,1.259,41741,109239,41664,107980,15.4,251.8,0.0154,0.2518,8348.2,21847.8,8332.8,21596,16.350649350649352,2.5916858678955452
15,Plastic products,200,200_Assembling and disassembling,1982,9,43.14,0.009000000000000001,0.04314,13953,109833.246,13944,109790.106,1.8,8.628,0.0018,0.008628,2790.6,21966.6492,2788.8,21958.0212,4.793333333333333,7.873645008605852
15,Plastic products,200,200_Assembling and disassembling,1987,62,425.262,0.062,0.425262,68253,603480.808,68191,603055.546,12.4,85.0524,0.0124,0.0850524,13650.6,120696.16159999999,13638.2,120611.10919999999,6.859064516129032,8.843623733337244
15,Plastic products,200,200_Assembling and disassembling,1992,34,1044,0.034,1.044,122497,1128511,122463,1127467,6.8,208.8,0.0068,0.2088,24499.4,225702.2,24492.6,225493.4,30.705882352941178,9.20659301176682
15,Plastic products,200,200_Assembling and disassembling,1997,284,653,0.28400000000000003,0.653,127651,1337837,127367,1337184,56.8,130.6,0.0568,0.1306,25530.2,267567.4,25473.4,267436.8,2.2992957746478875,10.498669200028266
15,Plastic products,200,200_Assembling and disassembling,2002,22,244,0.022,0.244,108555,1333219,108533,1332975,4.4,48.8,0.0044,0.048799999999999996,21711,266643.8,21706.6,266595,11.090909090909092,12.281748408318208
15,Plastic products,200,200_Assembling and disassembling,2007,10,145,0.01,0.14500000000000002,135949,1585492,135939,1585347,2,29,0.002,0.029,27189.8,317098.4,27187.8,317069.4,14.5,11.66219407234127
15,Plastic products,200,200_Assembling and disassembling,2012,59,126,0.059,0.126,132376,1250393,132317,1250267,11.8,25.2,0.0118,0.0252,26475.2,250078.6,26463.4,250053.4,2.135593220338983,9.449027713748045
15,Plastic products,200,200_Assembling and disassembling,2017,50,292,0.05,0.292,209093,1256977,209043,1256685,10,58.4,0.01,0.0584,41818.6,251395.4,41808.6,251337,5.84,6.011610051520501
15,Plastic products,900,900_Others,1982,32,172.27,0.032,0.17227,6092,28067.404,6060,27895.134,6.4,34.454,0.0064,0.034454,1218.4,5613.480799999999,1212,5579.0268,5.3834375,4.603157425742574
15,Plastic products,900,900_Others,1987,61,437.42900000000003,0.061,0.437429,12263,86981.85399999999,12202,86544.425,12.2,87.4858,0.0122,0.0874858,2452.6,17396.3708,2440.4,17308.885,7.170967213114754,7.092642599573841
15,Plastic products,900,900_Others,1992,12,132,0.012,0.132,6828,75547,6816,75415,2.4,26.4,0.0024000000000000002,0.0264,1365.6,15109.4,1363.2,15083,11,11.064407276995306
15,Plastic products,900,900_Others,1997,276,786,0.276,0.786,7130,37307,6854,36521,55.2,157.2,0.0552,0.1572,1426,7461.4,1370.8,7304.2,2.847826086956522,5.328421359789903
15,Plastic products,900,900_Others,2002,15,147,0.015,0.14700000000000002,24189,183979,24174,183832,3,29.4,0.003,0.029400000000000003,4837.8,36795.8,4834.8,36766.4,9.8,7.604533796641019
15,Plastic products,900,900_Others,2007,0,0,0,0,67653,466607,67653,466607,0,0,0,0,13530.6,93321.4,13530.6,93321.4,NaN,6.897062953601466
15,Plastic products,900,900_Others,2012,3,6,0.003,0.006,51223,416412,51220,416406,0.6,1.2,6.000000000000001e-4,0.0012000000000000001,10244.6,83282.4,10244,83281.2,2,8.129754002342835
15,Plastic products,900,900_Others,2017,5,20,0.005,0.02,102377,629010,102372,628990,1,4,0.001,0.004,20475.4,125802,20474.4,125798,4,6.144160512640175
15,Plastic products,NA,TOTAL,1982,27354,35104.739,27.354,35.104739,87491,385029.962,60137,349925.223,5470.8,7020.9478,5.4708,7.0209478,17498.2,77005.9924,12027.4,69985.0446,1.2833493821744535,5.818800788200276
15,Plastic products,NA,TOTAL,1987,42546,75673.5,42.546,75.6735,203446,1282571.7110000001,160900,1206898.2110000001,8509.2,15134.699999999999,8.5092,15.1347,40689.2,256514.3422,32180,241379.6422,1.7786278381046396,7.500921137352393
15,Plastic products,NA,TOTAL,1992,52255,117973,52.255,117.973,341385,2390500,289130,2272527,10451,23594.6,10.451,23.5946,68277,478100,57826,454505.4,2.2576404171849584,7.85987963891675
15,Plastic products,NA,TOTAL,1997,38033,100162,38.033,100.162,326982,2298354,288949,2198192,7606.6,20032.4,7.6066,20.0324,65396.4,459670.8,57789.8,439638.4,2.633555070596587,7.607543199664993
15,Plastic products,NA,TOTAL,2002,31304,86540,31.304,86.53999999999999,343790,2404478,312486,2317938,6260.8,17308,6.2608,17.308,68758,480895.6,62497.2,463587.6,2.7645029389215434,7.417733914479369
15,Plastic products,NA,TOTAL,2007,27360,69173,27.36,69.173,503248,3194689,475888,3125516,5472,13834.6,5.4719999999999995,13.8346,100649.6,638937.8,95177.6,625103.2,2.5282529239766083,6.5677554382543795
15,Plastic products,NA,TOTAL,2012,12052,42399,12.052,42.399,464964,2632906,452912,2590507,2410.4,8479.8,2.4104,8.4798,92992.8,526581.2,90582.4,518101.4,3.5180053103219384,5.719669604691419
